UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Trigger event time (s),Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Radius of turn (m),Speed_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e,Longitudinal acceleration_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e (g)
042230.410,7,0.30,243.8,12°57.649428 N,77°30.795912 E,0,0,0,0,747.66,0.09,0.00,1.51,0.00,-3.01,0.71,0.01,0.00,0.197437810945274,0.00
042230.420,7,0.23,233.7,12°57.649428 N,77°30.795911 E,0,0,0,0,747.66,0.17,0.00,1.52,0.00,0.12,-0.19,0.01,0.00,0.197482587064677,0.00
042230.430,7,0.24,185.1,12°57.649427 N,77°30.795912 E,0,0,0,0,747.66,0.22,0.00,1.53,0.00,0.58,0.02,0.01,0.00,0.197199004975124,0.00
042230.440,7,0.21,184.9,12°57.649427 N,77°30.795912 E,0,0,0,0,747.66,0.52,0.00,1.54,0.00,0.00,-0.08,0.01,0.00,0.198910447761194,0.00
042230.450,7,0.25,107.1,12°57.649427 N,77°30.795912 E,0,0,0,0,747.66,-0.54,0.00,1.55,0.00,0.94,0.09,0.01,0.00,0.199333333333333,0.00
042230.460,7,0.31,105.5,12°57.649428 N,77°30.795912 E,0,0,0,0,747.66,-0.83,0.00,1.56,0.00,0.02,0.18,0.01,0.00,0.199621890547264,0.00
042230.470,7,0.58,85.4,12°57.649428 N,77°30.795913 E,0,0,0,0,747.66,-0.76,0.00,1.57,0.00,0.58,0.76,0.01,0.01,0.199517412935323,0.00
042230.480,7,0.35,58.3,12°57.649429 N,77°30.795912 E,0,0,0,0,747.67,-0.09,0.00,1.58,0.00,0.47,-0.65,0.01,0.01,0.19881592039801,0.00
042230.490,7,0.27,69.2,12°57.649429 N,77°30.795911 E,0,0,0,0,747.66,-0.86,0.00,1.59,0.00,-0.14,-0.23,0.01,0.01,0.199029850746269,0.00
042230.500,7,0.20,40.0,12°57.649429 N,77°30.795909 E,0,0,0,0,747.66,0.09,0.00,1.60,0.00,0.28,-0.21,0.01,0.01,0.199442786069652,0.00
042230.510,7,0.16,314.3,12°57.649429 N,77°30.795908 E,0,0,0,0,747.66,0.17,0.00,1.61,0.00,-2.18,-0.10,0.01,0.01,0.199731343283582,0.00
042230.520,7,0.20,298.1,12°57.649429 N,77°30.795906 E,0,0,0,0,747.67,0.79,0.00,1.62,0.00,0.16,0.11,0.01,0.01,0.199537313432836,0.00
042230.530,7,0.39,261.9,12°57.649428 N,77°30.795905 E,0,0,0,0,747.67,0.49,0.00,1.63,0.00,0.70,0.54,0.01,0.09,0.200139303482587,0.00
042230.540,7,0.18,228.3,12°57.649428 N,77°30.795905 E,0,0,0,0,747.68,0.21,0.00,1.64,0.00,0.31,-0.59,0.01,0.18,0.199900497512438,0.00
042230.550,7,0.18,278.3,12°57.649429 N,77°30.795904 E,0,0,0,0,747.68,0.35,0.00,1.65,0.00,-0.45,0.00,0.01,0.09,0.198348258706468,0.00
042230.560,7,0.07,270.3,12°57.649429 N,77°30.795904 E,0,0,0,0,747.68,0.17,0.00,1.66,0.00,0.03,-0.31,0.01,1000.00,0.196990049751244,0.00
042230.570,7,0.17,42.9,12°57.649429 N,77°30.795905 E,0,0,0,0,747.68,-0.34,0.00,1.67,0.00,1.85,0.26,0.01,0.01,0.198044776119403,0.00
042230.580,7,0.18,33.2,12°57.649429 N,77°30.795905 E,0,0,0,0,747.67,-0.42,0.00,1.68,0.00,0.09,0.04,0.01,0.02,0.19807960199005,0.00
042230.590,7,0.26,15.1,12°57.649430 N,77°30.795904 E,0,0,0,0,747.67,-0.72,0.00,1.69,0.00,0.23,0.22,0.01,0.06,0.19734328358209,0.00
042230.600,7,0.12,338.4,12°57.649430 N,77°30.795904 E,0,0,0,0,747.68,0.06,0.00,1.70,0.00,0.21,-0.41,0.01,0.08,0.198189054726368,0.00
042230.610,7,0.09,269.8,12°57.649429 N,77°30.795903 E,0,0,0,0,747.68,0.15,0.00,1.71,0.00,0.31,-0.07,0.01,0.02,0.198945273631841,0.00
042230.620,7,0.28,107.4,12°57.649429 N,77°30.795904 E,0,0,0,0,747.68,-0.22,0.00,1.72,0.00,2.23,0.53,0.01,0.01,0.200218905472637,0.00
042230.630,7,0.32,101.3,12°57.649429 N,77°30.795904 E,0,0,0,0,747.68,-0.61,0.00,1.73,0.00,0.10,0.12,0.01,0.01,0.200945273631841,0.00
042230.640,7,0.39,101.7,12°57.649429 N,77°30.795905 E,0,0,0,0,747.68,-0.49,0.00,1.74,0.00,-0.01,0.21,0.01,0.01,0.201039800995025,0.00
042230.650,7,0.37,109.5,12°57.649429 N,77°30.795905 E,0,0,0,0,747.68,-0.41,0.00,1.75,0.00,-0.14,-0.07,0.01,0.01,0.201502487562189,0.00
042230.660,7,0.32,94.4,12°57.649429 N,77°30.795904 E,0,0,0,0,747.69,-0.32,0.00,1.76,0.00,0.24,-0.14,0.00,0.01,0.201298507462687,0.00
042230.670,7,0.09,175.5,12°57.649429 N,77°30.795902 E,0,0,0,0,747.69,-0.35,0.00,1.77,0.00,-0.37,-0.64,0.00,0.00,0.200691542288557,0.00
042230.680,7,0.29,247.0,12°57.649429 N,77°30.795901 E,0,0,0,0,747.70,0.13,0.00,1.78,0.00,-1.02,0.55,0.00,0.01,0.199960199004975,0.00
042230.690,7,0.36,258.2,12°57.649429 N,77°30.795899 E,0,0,0,0,747.70,0.36,0.00,1.79,0.00,-0.20,0.20,0.00,0.01,0.199746268656716,0.00
042230.700,7,0.50,260.9,12°57.649429 N,77°30.795898 E,0,0,0,0,747.71,0.65,0.00,1.80,0.00,-0.07,0.41,0.00,0.01,0.199990049751244,0.00
042230.710,7,0.47,252.7,12°57.649429 N,77°30.795897 E,0,0,0,0,747.71,0.05,0.00,1.81,0.00,0.19,-0.10,0.00,0.01,0.19952736318408,0.00
042230.720,7,0.03,14.8,12°57.649430 N,77°30.795898 E,0,0,0,0,747.71,-0.21,0.00,1.82,0.00,0.32,-1.25,0.00,0.00,0.200019900497512,0.00
042230.730,7,0.13,90.7,12°57.649430 N,77°30.795899 E,0,0,0,0,747.71,-0.09,0.00,1.83,0.00,-0.50,0.30,0.00,0.18,0.199840796019901,0.00
042230.740,7,0.21,92.1,12°57.649430 N,77°30.795899 E,0,0,0,0,747.72,-0.37,0.00,1.84,0.00,-0.01,0.20,0.00,0.30,0.199805970149254,0.00
042230.750,7,0.12,139.6,12°57.649430 N,77°30.795898 E,0,0,0,0,747.72,-0.31,0.00,1.85,0.00,-0.29,-0.24,0.00,0.02,0.199825870646766,0.00
042230.760,7,0.13,211.0,12°57.649430 N,77°30.795898 E,0,0,0,0,747.72,-0.72,0.00,1.86,0.00,-0.47,0.03,0.00,0.03,0.201009950248756,0.00
042230.770,7,0.12,344.4,12°57.649431 N,77°30.795898 E,0,0,0,0,747.72,-0.50,0.00,1.87,0.00,-0.81,-0.03,0.00,0.01,0.201492537313433,0.00
042230.780,7,0.21,305.8,12°57.649431 N,77°30.795897 E,0,0,0,0,747.73,-0.06,0.00,1.88,0.00,0.40,0.25,0.00,0.04,0.202517412935323,0.00
042230.790,7,0.17,350.9,12°57.649431 N,77°30.795898 E,0,0,0,0,747.73,0.28,0.00,1.89,0.00,-0.39,-0.11,0.00,0.02,0.202791044776119,0.00
042230.800,7,0.17,41.9,12°57.649431 N,77°30.795897 E,0,0,0,0,747.72,0.54,0.00,1.90,0.00,-0.43,-0.01,0.00,0.00,0.203761194029851,0.00
042230.810,7,0.11,354.1,12°57.649431 N,77°30.795896 E,0,0,0,0,747.73,0.76,0.00,1.91,0.00,0.26,-0.17,0.00,0.00,0.20336815920398,0.00
042230.820,7,0.04,333.5,12°57.649431 N,77°30.795896 E,0,0,0,0,747.72,0.11,0.00,1.92,0.00,0.04,-0.20,0.00,0.00,0.203149253731343,0.00
042230.830,7,0.02,25.4,12°57.649431 N,77°30.795896 E,0,0,0,0,747.72,-0.01,0.00,1.93,0.00,-0.05,-0.06,0.00,0.00,0.202348258706468,0.00
042230.840,7,0.10,28.8,12°57.649431 N,77°30.795895 E,0,0,0,0,747.73,0.22,0.00,1.94,0.00,-0.02,0.22,0.00,0.00,0.202388059701493,0.00
042230.850,7,0.19,279.7,12°57.649431 N,77°30.795894 E,0,0,0,0,747.73,0.49,0.00,1.95,0.00,-2.33,0.25,0.00,0.03,0.202422885572139,0.00
042230.860,7,0.20,257.2,12°57.649431 N,77°30.795894 E,0,0,0,0,747.73,0.17,0.00,1.96,0.00,0.22,0.04,0.00,0.48,0.20207960199005,0.00
042230.870,7,0.09,203.4,12°57.649431 N,77°30.795893 E,0,0,0,0,747.73,-0.22,0.00,1.97,0.00,0.23,-0.33,0.00,0.01,0.202487562189055,0.00
042230.880,7,0.23,205.1,12°57.649431 N,77°30.795892 E,0,0,0,0,747.74,0.00,0.00,1.98,0.00,-0.02,0.40,0.00,0.04,0.202398009950249,0.00
042230.890,7,0.19,215.3,12°57.649431 N,77°30.795891 E,0,0,0,0,747.74,0.16,0.00,1.99,0.00,-0.09,-0.11,0.00,0.02,0.201791044776119,0.00
042230.900,7,0.14,193.0,12°57.649431 N,77°30.795890 E,0,0,0,0,747.74,-0.27,0.00,2.00,0.00,0.15,-0.13,0.00,0.01,0.202348258706468,0.00
042230.910,7,0.10,314.7,12°57.649432 N,77°30.795889 E,0,0,0,0,747.75,0.34,0.00,2.01,0.00,-0.61,-0.11,0.00,0.01,0.202273631840796,0.00
042230.920,7,0.20,343.5,12°57.649432 N,77°30.795889 E,0,0,0,0,747.75,0.39,0.00,2.02,0.00,-0.29,0.28,0.00,0.02,0.202522388059702,0.00
042230.930,7,0.15,0.0,12°57.649432 N,77°30.795890 E,0,0,0,0,747.76,0.64,0.00,2.03,0.00,-0.12,-0.15,0.01,0.01,0.202537313432836,0.00
042230.940,7,0.13,69.3,12°57.649432 N,77°30.795890 E,0,0,0,0,747.75,-0.07,0.00,2.04,0.00,-0.43,-0.06,0.01,0.00,0.202134328358209,0.00
042230.950,7,0.18,84.2,12°57.649433 N,77°30.795889 E,0,0,0,0,747.75,-0.44,0.00,2.05,0.00,-0.13,0.15,0.01,0.01,0.201283582089552,0.00
042230.960,7,0.29,83.8,12°57.649433 N,77°30.795889 E,0,0,0,0,747.75,-0.57,0.00,2.06,0.00,0.01,0.30,0.01,0.01,0.201766169154229,0.00
042230.970,7,0.46,88.3,12°57.649433 N,77°30.795890 E,0,0,0,0,747.75,-0.94,0.00,2.07,0.00,-0.10,0.48,0.01,0.01,0.201283582089552,0.00
042230.980,7,0.17,75.2,12°57.649433 N,77°30.795888 E,0,0,0,0,747.76,0.22,0.00,2.08,0.00,0.11,-0.82,0.00,0.00,0.199850746268657,0.00
042230.990,7,0.06,152.5,12°57.649432 N,77°30.795888 E,0,0,0,0,747.76,-0.22,0.00,2.09,0.00,-0.24,-0.29,0.00,0.00,0.200099502487562,0.00
042231.000,7,0.15,145.7,12°57.649432 N,77°30.795888 E,0,0,0,0,747.76,-0.17,0.00,2.10,0.00,0.05,0.25,0.00,0.00,0.201164179104478,0.00
042231.010,7,0.09,92.7,12°57.649432 N,77°30.795888 E,0,0,0,0,747.76,0.17,0.00,2.11,0.00,0.25,-0.16,0.00,0.00,0.20281592039801,0.00
042231.020,7,0.28,294.8,12°57.649433 N,77°30.795886 E,0,0,0,0,747.77,0.48,0.00,2.12,0.00,-2.75,0.51,0.00,0.01,0.203074626865672,0.00
042231.030,7,0.10,336.9,12°57.649433 N,77°30.795887 E,0,0,0,0,747.76,-0.21,0.00,2.13,0.00,-0.22,-0.48,0.00,0.00,0.201820895522388,0.00
042231.040,7,0.05,280.6,12°57.649433 N,77°30.795886 E,0,0,0,0,747.76,-0.72,0.00,2.14,0.00,0.13,-0.16,0.00,0.00,0.201044776119403,0.00
042231.050,7,0.14,270.5,12°57.649433 N,77°30.795885 E,0,0,0,0,747.77,-0.23,0.00,2.15,0.00,0.07,0.26,0.00,0.00,0.200398009950249,0.00
042231.060,7,0.23,241.2,12°57.649432 N,77°30.795885 E,0,0,0,0,747.76,-0.30,0.00,2.16,0.00,0.33,0.25,0.00,0.01,0.199109452736319,0.00
042231.070,7,0.19,167.9,12°57.649432 N,77°30.795885 E,0,0,0,0,747.76,-0.79,0.00,2.17,0.00,0.70,-0.10,0.00,0.01,0.198059701492537,0.00
042231.080,7,0.17,219.6,12°57.649432 N,77°30.795883 E,0,0,0,0,747.77,-0.39,0.00,2.18,0.00,-0.44,-0.06,0.00,0.01,0.198666666666667,0.00
042231.090,7,0.14,345.4,12°57.649434 N,77°30.795883 E,0,0,0,0,747.78,0.36,0.00,2.19,0.00,-0.86,-0.10,0.00,0.00,0.198502487562189,0.00
042231.100,7,0.36,357.5,12°57.649435 N,77°30.795884 E,0,0,0,0,747.78,0.52,0.00,2.20,0.00,-0.22,0.64,0.00,0.01,0.197398009950249,0.00
042231.110,7,0.24,4.4,12°57.649435 N,77°30.795883 E,0,0,0,0,747.78,0.19,0.00,2.21,0.00,-0.08,-0.35,0.00,0.01,0.197532338308458,0.00
042231.120,7,0.18,33.8,12°57.649435 N,77°30.795883 E,0,0,0,0,747.78,-0.17,0.00,2.22,0.00,-0.26,-0.16,0.00,0.00,0.198238805970149,0.00
042231.130,7,0.08,51.2,12°57.649435 N,77°30.795882 E,0,0,0,0,747.78,-0.34,0.00,2.23,0.00,-0.07,-0.29,0.00,0.00,0.19826368159204,0.00
042231.140,7,0.23,70.1,12°57.649435 N,77°30.795883 E,0,0,0,0,747.78,0.35,0.00,2.24,0.00,-0.21,0.42,0.00,0.00,0.197283582089552,0.00
042231.150,7,0.10,138.6,12°57.649434 N,77°30.795883 E,0,0,0,0,747.79,0.59,0.00,2.25,0.00,-0.35,-0.35,0.00,0.00,0.197174129353234,0.00
042231.160,7,0.14,101.7,12°57.649435 N,77°30.795884 E,0,0,0,0,747.79,0.43,0.00,2.26,0.00,0.26,0.12,0.00,0.00,0.197800995024876,0.00
042231.170,7,0.22,76.7,12°57.649435 N,77°30.795885 E,0,0,0,0,747.78,-0.01,0.00,2.27,0.00,0.27,0.21,0.00,0.00,0.198482587064677,0.00
042231.180,7,0.14,64.6,12°57.649435 N,77°30.795885 E,0,0,0,0,747.78,-0.07,0.00,2.28,0.00,0.08,-0.23,0.00,0.00,0.198945273631841,0.00
042231.190,7,0.11,137.3,12°57.649435 N,77°30.795883 E,0,0,0,0,747.78,-0.56,0.00,2.29,0.00,-0.41,-0.06,0.00,0.00,0.199741293532338,0.00
042231.200,7,0.13,109.3,12°57.649435 N,77°30.795884 E,0,0,0,0,747.79,0.13,0.00,2.30,0.00,0.18,0.05,0.00,0.00,0.201049751243781,0.00
042231.210,7,0.14,96.0,12°57.649435 N,77°30.795883 E,0,0,0,0,747.79,-0.03,0.00,2.31,0.00,0.09,0.02,0.00,0.00,0.202358208955224,0.00
042231.220,7,0.03,348.2,12°57.649435 N,77°30.795882 E,0,0,0,0,747.80,0.71,0.00,2.32,0.00,-0.36,-0.31,0.00,0.00,0.202154228855721,0.00
042231.230,7,0.10,257.1,12°57.649435 N,77°30.795882 E,0,0,0,0,747.80,0.53,0.00,2.33,0.00,0.46,0.20,0.00,0.00,0.201850746268657,0.00
042231.240,7,0.20,259.8,12°57.649435 N,77°30.795881 E,0,0,0,0,747.79,0.09,0.00,2.34,0.00,-0.03,0.29,0.00,0.01,0.201353233830846,0.00
042231.250,7,0.20,225.4,12°57.649435 N,77°30.795882 E,0,0,0,0,747.79,-0.19,0.00,2.35,0.00,0.34,-0.01,0.00,0.01,0.201044776119403,0.00
042231.260,7,0.16,113.4,12°57.649436 N,77°30.795882 E,0,0,0,0,747.79,-0.59,0.00,2.36,0.00,0.86,-0.12,0.00,0.05,0.200174129353234,0.00
042231.270,7,0.26,111.6,12°57.649436 N,77°30.795883 E,0,0,0,0,747.79,-0.60,0.00,2.37,0.00,0.02,0.29,0.00,0.02,0.197855721393035,-0.01
042231.280,7,0.22,114.6,12°57.649436 N,77°30.795883 E,0,0,0,0,747.79,-0.67,0.00,2.38,0.00,-0.03,-0.10,0.00,0.01,0.196796019900498,0.00
042231.290,7,0.19,105.9,12°57.649436 N,77°30.795883 E,0,0,0,0,747.79,-0.49,0.00,2.39,0.00,0.08,-0.10,0.00,0.01,0.196358208955224,0.00
042231.300,7,0.05,354.9,12°57.649436 N,77°30.795883 E,0,0,0,0,747.79,0.01,0.00,2.40,0.00,-0.62,-0.39,0.00,0.00,0.196716417910448,0.00
042231.310,7,0.15,284.7,12°57.649436 N,77°30.795882 E,0,0,0,0,747.79,-0.25,0.00,2.41,0.00,0.51,0.27,0.00,0.00,0.195606965174129,0.00
042231.320,7,0.29,292.9,12°57.649436 N,77°30.795882 E,0,0,0,0,747.79,0.05,0.00,2.42,0.00,-0.12,0.41,0.00,0.01,0.19489552238806,0.00
042231.330,7,0.18,283.4,12°57.649436 N,77°30.795881 E,0,0,0,0,747.80,0.26,0.00,2.43,0.00,0.08,-0.32,0.00,0.00,0.194283582089552,0.00
042231.340,7,0.25,268.8,12°57.649436 N,77°30.795880 E,0,0,0,0,747.80,0.16,0.00,2.44,0.00,0.18,0.22,0.00,0.00,0.195273631840796,0.00
042231.350,7,0.07,283.3,12°57.649437 N,77°30.795881 E,0,0,0,0,747.80,0.08,0.00,2.45,0.00,-0.05,-0.53,0.00,0.00,0.19444776119403,0.00
042231.360,7,0.20,74.1,12°57.649437 N,77°30.795882 E,0,0,0,0,747.80,-0.63,0.00,2.46,0.00,2.05,0.37,0.00,0.01,0.193562189054726,0.00
042231.370,7,0.09,72.9,12°57.649437 N,77°30.795881 E,0,0,0,0,747.80,-0.33,0.00,2.47,0.00,0.01,-0.29,0.00,0.00,0.193691542288557,0.00
042231.380,7,0.21,75.5,12°57.649437 N,77°30.795882 E,0,0,0,0,747.80,-0.48,0.00,2.48,0.00,-0.03,0.32,0.00,0.01,0.194532338308458,0.00
042231.390,7,0.19,79.1,12°57.649437 N,77°30.795882 E,0,0,0,0,747.80,-0.66,0.00,2.49,0.00,-0.03,-0.04,-0.01,0.01,0.194636815920398,0.00
042231.400,7,0.10,342.6,12°57.649437 N,77°30.795880 E,0,0,0,0,747.80,-0.06,0.00,2.50,0.00,-1.33,-0.26,-0.01,0.00,0.194791044776119,0.00
042231.410,7,0.25,345.6,12°57.649438 N,77°30.795880 E,0,0,0,0,747.80,-0.18,0.00,2.51,0.00,-0.04,0.43,-0.01,0.01,0.196666666666667,0.01
042231.420,7,0.11,329.9,12°57.649438 N,77°30.795881 E,0,0,0,0,747.80,-0.01,0.00,2.52,0.00,0.08,-0.41,-0.01,0.00,0.195885572139303,0.00
042231.430,7,0.07,48.5,12°57.649438 N,77°30.795881 E,0,0,0,0,747.80,0.12,0.00,2.53,0.00,0.97,-0.11,-0.01,0.00,0.195189054726368,0.00
042231.440,7,0.40,58.8,12°57.649438 N,77°30.795882 E,0,0,0,0,747.80,0.09,0.00,2.54,0.00,-0.20,0.94,-0.01,0.01,0.195069651741294,0.00
042231.450,7,0.37,50.9,12°57.649439 N,77°30.795882 E,0,0,0,0,747.80,0.00,0.00,2.55,0.00,0.15,-0.08,-0.01,0.01,0.195124378109453,0.00
042231.460,7,0.12,69.7,12°57.649438 N,77°30.795881 E,0,0,0,0,747.81,0.34,0.00,2.56,0.00,-0.11,-0.71,-0.01,0.00,0.195328358208955,0.00
042231.470,7,0.17,186.9,12°57.649437 N,77°30.795881 E,0,0,0,0,747.81,0.09,0.00,2.57,0.00,-1.00,0.14,-0.01,0.01,0.194721393034826,0.00
042231.480,7,0.24,230.0,12°57.649437 N,77°30.795880 E,0,0,0,0,747.81,0.24,0.00,2.58,0.00,-0.52,0.20,-0.01,0.01,0.192039800995025,-0.01
042231.490,7,0.14,236.3,12°57.649437 N,77°30.795880 E,0,0,0,0,747.81,0.09,0.00,2.59,0.00,-0.04,-0.29,-0.01,0.01,0.190950248756219,0.00
042231.500,7,0.21,247.3,12°57.649437 N,77°30.795880 E,0,0,0,0,747.81,0.36,0.00,2.60,0.00,-0.11,0.19,-0.01,0.01,0.191248756218906,0.00
042231.510,7,0.15,216.0,12°57.649437 N,77°30.795880 E,0,0,0,0,747.81,0.44,0.00,2.61,0.00,0.24,-0.15,-0.01,0.00,0.191407960199005,0.00
042231.520,7,0.11,79.7,12°57.649438 N,77°30.795880 E,0,0,0,0,747.81,-0.54,0.00,2.62,0.00,0.76,-0.12,-0.01,0.00,0.191626865671642,0.00
042231.530,7,0.31,62.4,12°57.649439 N,77°30.795881 E,0,0,0,0,747.81,-0.05,0.00,2.63,0.00,0.26,0.55,-0.01,0.01,0.191601990049751,0.00
042231.540,7,0.14,131.5,12°57.649438 N,77°30.795880 E,0,0,0,0,747.81,-0.32,0.00,2.64,0.00,-0.47,-0.48,-0.01,0.01,0.190059701492537,0.00
042231.550,7,0.11,157.7,12°57.649438 N,77°30.795881 E,0,0,0,0,747.82,0.36,0.00,2.65,0.00,-0.14,-0.08,-0.01,0.01,0.190139303482587,0.00
042231.560,7,0.13,268.4,12°57.649438 N,77°30.795880 E,0,0,0,0,747.82,0.48,0.00,2.66,0.00,-0.68,0.05,-0.01,0.49,0.190218905472637,0.00
042231.570,7,0.33,267.2,12°57.649438 N,77°30.795879 E,0,0,0,0,747.82,0.67,0.00,2.67,0.00,0.02,0.58,0.00,0.10,0.190228855721393,0.00
042231.580,7,0.12,255.2,12°57.649438 N,77°30.795880 E,0,0,0,0,747.82,0.24,0.00,2.68,0.00,0.07,-0.59,0.00,0.01,0.189970149253731,0.00
042231.590,7,0.08,140.1,12°57.649438 N,77°30.795881 E,0,0,0,0,747.82,-0.23,0.00,2.69,0.00,0.47,-0.12,0.00,0.01,0.189577114427861,0.00
042231.600,7,0.24,98.3,12°57.649438 N,77°30.795882 E,0,0,0,0,747.81,-0.80,0.00,2.70,0.00,0.50,0.45,0.00,0.01,0.188437810945274,0.00
042231.610,7,0.38,85.5,12°57.649439 N,77°30.795884 E,0,0,0,0,747.82,-0.45,0.00,2.71,0.00,0.24,0.40,0.00,0.01,0.188238805970149,0.00
042231.620,7,0.41,81.9,12°57.649439 N,77°30.795884 E,0,0,0,0,747.82,-0.21,0.00,2.72,0.00,0.07,0.08,-0.01,0.01,0.188044776119403,0.00
042231.630,7,0.23,91.6,12°57.649439 N,77°30.795884 E,0,0,0,0,747.83,0.29,0.00,2.73,0.00,-0.11,-0.53,-0.01,0.01,0.187009950248756,0.00
042231.640,7,0.12,102.9,12°57.649439 N,77°30.795882 E,0,0,0,0,747.83,0.45,0.00,2.74,0.00,-0.07,-0.30,0.00,0.00,0.186850746268657,0.00
042231.650,7,0.21,277.5,12°57.649439 N,77°30.795881 E,0,0,0,0,747.84,1.18,0.00,2.75,0.00,-1.84,0.27,0.00,0.01,0.186492537313433,0.00
042231.660,7,0.22,249.5,12°57.649439 N,77°30.795880 E,0,0,0,0,747.84,0.68,0.00,2.76,0.00,0.30,0.01,0.00,0.01,0.185074626865672,0.00
042231.670,7,0.27,260.8,12°57.649438 N,77°30.795880 E,0,0,0,0,747.82,0.03,0.00,2.77,0.00,-0.15,0.15,0.00,0.01,0.183935323383085,0.00
042231.680,7,0.17,241.8,12°57.649438 N,77°30.795881 E,0,0,0,0,747.82,-0.31,0.00,2.78,0.00,0.16,-0.29,0.00,0.01,0.183751243781095,0.00
042231.690,7,0.08,351.6,12°57.649439 N,77°30.795881 E,0,0,0,0,747.82,0.06,0.00,2.79,0.00,-0.45,-0.24,0.00,0.01,0.183776119402985,0.00
042231.700,7,0.12,281.4,12°57.649439 N,77°30.795880 E,0,0,0,0,747.82,-0.19,0.00,2.80,0.00,0.42,0.11,0.00,0.00,0.183243781094527,0.00
042231.710,7,0.07,154.9,12°57.649438 N,77°30.795880 E,0,0,0,0,747.82,-0.57,0.00,2.81,0.00,0.43,-0.15,0.00,0.00,0.181452736318408,-0.01
042231.720,7,0.19,243.5,12°57.649438 N,77°30.795880 E,0,0,0,0,747.82,0.06,0.00,2.82,0.00,-0.84,0.35,0.00,0.01,0.180537313432836,0.00
042231.730,7,0.09,339.0,12°57.649439 N,77°30.795880 E,0,0,0,0,747.82,-0.16,0.00,2.83,0.00,-0.43,-0.28,0.00,0.08,0.180855721393035,0.00
042231.740,7,0.13,341.8,12°57.649439 N,77°30.795880 E,0,0,0,0,747.82,-0.36,0.00,2.84,0.00,-0.02,0.09,0.00,0.01,0.180666666666667,0.00
042231.750,7,0.11,291.9,12°57.649439 N,77°30.795880 E,0,0,0,0,747.82,-0.09,0.00,2.85,0.00,0.27,-0.05,0.00,0.03,0.179746268656716,0.00
042231.760,7,0.32,72.1,12°57.649440 N,77°30.795881 E,0,0,0,0,747.82,-0.58,0.00,2.86,0.00,3.44,0.59,0.00,0.01,0.179542288557214,0.00
042231.770,7,0.24,72.3,12°57.649440 N,77°30.795882 E,0,0,0,0,747.82,-0.73,0.00,2.87,0.00,0.00,-0.21,0.00,0.01,0.179840796019901,0.00
042231.780,7,0.22,103.7,12°57.649439 N,77°30.795882 E,0,0,0,0,747.81,-1.12,0.00,2.88,0.00,-0.34,-0.07,-0.01,0.01,0.17934328358209,0.00
042231.790,7,0.18,179.5,12°57.649438 N,77°30.795881 E,0,0,0,0,747.81,-0.61,0.00,2.89,0.00,-0.66,-0.12,-0.01,0.00,0.178606965174129,0.00
042231.800,7,0.33,214.3,12°57.649438 N,77°30.795881 E,0,0,0,0,747.81,-0.37,0.00,2.90,0.00,-0.56,0.43,-0.01,0.01,0.179129353233831,0.00
042231.810,7,0.05,236.7,12°57.649438 N,77°30.795881 E,0,0,0,0,747.82,-0.02,0.00,2.91,0.00,-0.06,-0.78,-0.01,0.00,0.178661691542289,0.00
042231.820,7,0.05,300.3,12°57.649439 N,77°30.795882 E,0,0,0,0,747.82,0.18,0.00,2.92,0.00,-0.15,-0.01,-0.01,0.00,0.179069651741294,0.00
042231.830,7,0.10,323.9,12°57.649439 N,77°30.795882 E,0,0,0,0,747.82,0.24,0.00,2.93,0.00,-0.11,0.14,-0.01,0.00,0.17952736318408,0.00
042231.840,7,0.12,309.0,12°57.649440 N,77°30.795883 E,0,0,0,0,747.83,-0.26,0.00,2.94,0.00,0.09,0.06,-0.01,0.00,0.17992039800995,0.00
042231.850,7,0.16,28.0,12°57.649440 N,77°30.795883 E,0,0,0,0,747.83,0.02,0.00,2.95,0.00,2.19,0.11,-0.01,0.00,0.179626865671642,0.00
042231.860,7,0.10,108.2,12°57.649440 N,77°30.795883 E,0,0,0,0,747.83,0.18,0.00,2.96,0.00,-0.39,-0.17,-0.01,0.00,0.179189054726368,0.00
042231.870,7,0.20,229.5,12°57.649439 N,77°30.795882 E,0,0,0,0,747.83,0.62,0.00,2.97,0.00,-1.20,0.29,-0.01,0.00,0.179253731343284,0.00
042231.880,7,0.26,98.5,12°57.649439 N,77°30.795883 E,0,0,0,0,747.83,0.48,0.00,2.98,0.00,1.68,0.17,-0.01,0.00,0.179751243781095,0.00
042231.890,7,0.13,112.2,12°57.649439 N,77°30.795883 E,0,0,0,0,747.84,1.11,0.00,2.99,0.00,-0.09,-0.38,-0.01,0.00,0.180194029850746,0.00
042231.900,7,0.23,94.2,12°57.649439 N,77°30.795883 E,0,0,0,0,747.83,0.30,0.00,3.00,0.00,0.20,0.28,-0.01,0.00,0.180348258706468,0.00
042231.910,7,0.09,25.4,12°57.649440 N,77°30.795882 E,0,0,0,0,747.84,0.16,0.00,3.01,0.00,0.29,-0.40,-0.01,0.00,0.181119402985075,0.00
